Africa	Afrika
Lebiez	Lebiez
Leubringhen	Leubringhen
Mentque-Nortbécourt	Mentque-Nortbécourt
Ledinghem	Ledinghem
Quiestède	Quiestède
Lattre-Saint-Quentin	Lattre-Saint-Quentin
Izel-lès-Équerchin	Izel-lès-Équerchin
Labroye	Labroye
Landrethun-lès-Ardres	Landrethun-lès-Ardres
Incourt (Fretum Calisii)	Incourt (Frankrijk)
Inchy-en-Artois	Inchy-en-Artois
Inghem	Inghem
Huby-Saint-Leu	Huby-Saint-Leu
Labourse	Labourse
Humbercamps	Humbercamps
Humbert (Fretum Calisii)	Humbert (Pas-de-Calais)
Lagnicourt-Marcel	Lagnicourt-Marcel
Maninghem	Maninghem
Recques-sur-Hem	Recques-sur-Hem
Nordausques	Nordausques
Lebucquière	Lebucquière
Thatcham	Thatcham
Orville (Fretum Calisii)	Orville (Pas-de-Calais)
Morval	Morval (Frankrijk)
Samosata	Samosata
Mingoval	Mingoval
Rebreuviette	Rebreuviette
Caldarium (thermae)	Caldarium
Marquay (Fretum Calisii)	Marquay (Pas-de-Calais)
Domèvre-en-Haye	Domèvre-en-Haye
Buissoncourt	Buissoncourt
Coyviller	Coyviller
Cons-la-Grandville	Cons-la-Grandville
Champey-sur-Moselle	Champey-sur-Moselle
Chaouilley	Chaouilley
Épiez-sur-Chiers	Épiez-sur-Chiers
Crusnes	Crusnes (plaats)
Sandane	Sandane
Choloy-Ménillot	Choloy-Ménillot
Champenoux	Champenoux
Couzeix	Couzeix
Racquinghem	Racquinghem
Camelford	Camelford
Lorgies	Lorgies
Ivergny	Ivergny
Wincanton	Wincanton
Stow-on-the-Wold	Stow-on-the-Wold
São Vicente de Fora	São Vicente de Fora
Lydford	Lydford
Coração de Jesus (Olisipo)	Coração de Jesus (Lissabon)
Noyelles-sous-Bellonne	Noyelles-sous-Bellonne
Ventnor	Ventnor
Wellington (Somersetensis)	Wellington (Somerset)
Villa Urquiza	Villa Urquiza
Ker Magnus	Veľký Kýr
Aegitania	Idanha-a-Velha
Divisae	Devizes
Œuf-en-Ternois	Œuf-en-Ternois
Cyparissia	Kyparissia
Marenla	Marenla
Maresquel-Ecquemicourt	Maresquel-Ecquemicourt
Ligny-Saint-Flochel	Ligny-Saint-Flochel
Neulette	Neulette
Aure (Arduennae)	Aure (Frankrijk)
Universitas Civica Polytechnica Californiensis (Pomona)	California State Polytechnic University - Pomona
Lestrem	Lestrem
Nesles	Nesles
Caliga	Caligae
Moringhem	Moringhem
Polincove	Polincove
Liettres	Liettres
Ransart	Ransart (Frankrijk)
Monchy-le-Preux	Monchy-le-Preux
Rebergues	Rebergues
Lespinoy	Lespinoy
Fontana Georgiana	Funtana
Calleva Atrebatum	Calleva Atrebatum
Noreuil	Noreuil
Nort-Leulinghem	Nort-Leulinghem
Mencas	Mencas
Monchy-au-Bois	Monchy-au-Bois
Pihen-lès-Guînes	Pihen-lès-Guînes
Pittefaux	Pittefaux
Inxent	Inxent
Buire-Courcelles	Buire-Courcelles
Beauquesne	Beauquesne
Bourdon (Samara)	Bourdon (Somme)
Gothlandia	Gotland
Bertrancourt	Bertrancourt
Graphica	Grafiek (kunstvorm)
Camps-en-Amiénois	Camps-en-Amiénois
Billancourt	Billancourt
Buigny-l'Abbé	Buigny-l'Abbé
Bussus-Bussuel	Bussus-Bussuel
Bibliotheca Universitatis Cantabrigiensis	Cambridge University Library
Matringhem	Matringhem
Mont-Bernanchon	Mont-Bernanchon
Leulinghem	Leulinghem
Radinghem	Radinghem
Pierremont	Pierremont
Magnicourt-sur-Canche	Magnicourt-sur-Canche
Offrethun	Offrethun
Lacres	Lacres
Linghem	Linghem (Frankrijk)
Pommier	Pommier
Ocypodidae	Ocypodidae
Moyenneville (Fretum Calisii)	Moyenneville (Pas-de-Calais)
Magnicourt-en-Comte	Magnicourt-en-Comte
Pihem	Pihem
Lespesses	Lespesses
Le Ponchel	Le Ponchel
Quéant	Quéant
Leulinghen-Bernes	Leulinghen-Bernes
Rémy	Rémy
Gymnothorax	Gymnothorax
Licques	Licques
Hesdigneul-lès-Boulogne	Hesdigneul-lès-Boulogne
Stomachus	Maag
Herly (Fretum Calisii)	Herly (Pas-de-Calais)
Thesmophoria	Thesmophoria
Grévillers	Grévillers
Campus Panni Aurei	Goudlakenkamp
Hubersent	Hubersent
Ficheux	Ficheux
Carly (Fretum Calisii)	Carly
Index Vicariorum Praesidum Civitatum Foederatarum Americae	Lijst van vicepresidenten van de Verenigde Staten
Bouvigny-Boyeffles	Bouvigny-Boyeffles
Cervières (Alpes Superiores)	Cervières (Hautes-Alpes)
Gavrelle	Gavrelle
Festubert	Festubert
Coulomby	Coulomby
Duisans	Duisans
Gouy-en-Artois	Gouy-en-Artois
Andoliacum (Illa et Vicinonia)	Andouillé-Neuville
La Capelle-lès-Boulogne	La Capelle-lès-Boulogne
Categoria:Res astronomicae nominibus NGC agnitae	Categorie:NGC-object
Hézecques	Hézecques
Graincourt-lès-Havrincourt	Graincourt-lès-Havrincourt
Coupelle-Neuve	Coupelle-Neuve
Ambrosius (nomen)	Ambrosius (voornaam)
Fréthun	Fréthun
Houchin	Houchin
Enquin-les-Mines	Enquin-les-Mines
Écoust-Saint-Mein	Écoust-Saint-Mein
Gaudiempré	Gaudiempré
Grincourt-lès-Pas	Grincourt-lès-Pas
Frévillers	Frévillers
Buire-le-Sec	Buire-le-Sec
Ervillers	Ervillers
Foncquevillers	Foncquevillers
Enquin-sur-Baillons	Enquin-sur-Baillons
Escalles	Escalles
Fresnoy	Fresnoy
Gauchin-Verloingt	Gauchin-Verloingt
Prasocoris	Preimot
Quantia	Kwinte
Commemoratio Omnium Fidelium Defunctorum	Allerzielen
Courtaoult	Courtaoult
Coclois	Coclois
Donnement	Donnement
Davrey	Davrey
Crancey	Crancey
Courceroy	Courceroy
Courcelles-sur-Voire	Courcelles-sur-Voire
Courteron	Courteron
Cormost	Cormost
Chauchigny	Chauchigny
Droupt-Saint-Basle	Droupt-Saint-Basle
Chaserey	Chaserey
Charny-le-Bachot	Charny-le-Bachot
Engente	Engente
Chamoy (Alba)	Chamoy
Charmoy (Alba)	Charmoy (Aube)
Droupt-Sainte-Marie	Droupt-Sainte-Marie
Dommartin-le-Coq	Dommartin-le-Coq
Channes	Channes
Couvignon	Couvignon
Claudius Maria Celli	Claudio Maria Celli
Capella	Capella
Capitalis rustica	Capitalis rustica
Captatio benevolentiae	Captatio benevolentiae
Helena (praenomen)	Helena (voornaam)
Caravaggio (pellicula)	Caravaggio (film)
Tullianum (carcer)	Mamertijnse gevangenis
Cultura ceramicae cardialis	Cardiaal-Impressocultuur
Cardo	Cardo
Oppius	Oppius (heuvel)
Insula Ferri	Ferro (Canarische Eilanden)
Titanohyrax	Titanohyrax
Translatio	Translatio
Andautonia	Šćitarjevo
Gaujac (Aegirtius)	Gaujac (Gers)
Beaumarchés	Beaumarchés
Encausse	Encausse
Cazaubon	Cazaubon
L'Isle-Bouzon	L'Isle-Bouzon
Castéra-Verduzan	Castéra-Verduzan
Bailleulval	Bailleulval
Carolus Sgorlon	Carlo Sgorlon
Gouy-Saint-André	Gouy-Saint-André
Coupelle-Vieille	Coupelle-Vieille
Grand-Rullecourt	Grand-Rullecourt
Fontaine-l'Étalon	Fontaine-l'Étalon
Gouy-en-Ternois	Gouy-en-Ternois
Galametz	Galametz
Charlie hebdo	Charlie Hebdo
Flers (Fretum Calisii)	Flers (Pas-de-Calais)
Hinges (Fretum Calisii)	Hinges
Drouvin-le-Marais	Drouvin-le-Marais
East Village, Manhattan	East Village
Itachi Uchiha	Uchiha Itachi
Bretteville-sur-Ay	Bretteville-sur-Ay
Carmen Saliare	Carmen Saliare
Écuires	Écuires
Gouy-Servins	Gouy-Servins
Gennes-Ivergny	Gennes-Ivergny
Favreuil	Favreuil
Cuincy	Cuincy
Bermeries	Bermeries
Bettrechies	Bettrechies
Dompierre-sur-Helpe	Dompierre-sur-Helpe
Lagarde-d'Apt	Lagarde-d'Apt
Tractatus de intellectus emendatione	Tractatus de intellectus emendatione
Paeninsula Delmarva	Delmarva-schiereiland
Office Space	Office Space
Vicarius generalis	Vicaris-generaal
Restauratio Borbonica	Koninkrijk Spanje (1874-1931)
Gargas (Vallis Clausa)	Gargas (Vaucluse)
Sainte-Cécile-les-Vignes	Sainte-Cécile-les-Vignes
Bersillies	Bersillies
Coco avant Chanel	Coco avant Chanel
Planeta oceanicus	Oceaan planeet
Nanzhao	Nan Chao
Héricourt (Fretum Calisii)	Héricourt (Pas-de-Calais)
Gouves	Gouves
Fresnoy-en-Gohelle	Fresnoy-en-Gohelle
Houlle	Houlle
Feuchy	Feuchy
Hestrus	Hestrus
Ecques	Ecques
Famechon (Fretum Calisii)	Famechon (Pas-de-Calais)
Thersites	Thersites
Houvin-Houvigneul	Houvin-Houvigneul
Floringhem	Floringhem
Hocquinghen	Hocquinghen
Echinghen	Echinghen
Heuringhem	Heuringhem
Hermin	Hermin
Fampoux	Fampoux
Bertry	Bertry
Gouy-sous-Bellonne	Gouy-sous-Bellonne
Abancourt (Septentrio)	Abancourt (Noorderdepartement)
Hervelinghen	Hervelinghen
Ergny	Ergny
Bazuel	Bazuel
Bellancourt	Bellancourt
Bellignies	Bellignies
Bérelles	Bérelles
Plena Filix	Pleine-Fougères
Sentō	Sento
Amfroipret	Amfroipret
Buxières-sous-Montaigut	Buxières-sous-Montaigut
Aubusson-d'Auvergne	Aubusson-d'Auvergne
Espinasse (Podium Dumiatis)	Espinasse (Puy-de-Dôme)
Ceilloux	Ceilloux
Reherrey	Reherrey
Industrial Workers of the World	Industrial Workers of the World
Saint-Rémy-aux-Bois	Saint-Rémy-aux-Bois
Merviller	Merviller
Seranville	Seranville
Château-sur-Cher	Château-sur-Cher
Bouzel	Bouzel
Cisternes-la-Forêt	Cisternes-la-Forêt
Cisai-Saint-Aubin	Cisai-Saint-Aubin
Grandeyrolles	Grandeyrolles
Saint-Germain-l'Herm	Saint-Germain-l'Herm
Chas (Podium Dumiatis)	Chas
Valbeleix	Valbeleix
Saint-Sauves-d'Auvergne	Saint-Sauves-d'Auvergne
Saint-Pierre-la-Bourlhonne	Saint-Pierre-la-Bourlhonne
Bavinchove	Bavinkhove
Target Corporation	Target Corporation
Bollezeele	Bollezele
O abies	O dennenboom
Azas	Azas
Juilles	Juilles
Galiax	Galiax
Arrien-en-Bethmale	Arrien-en-Bethmale
Idrac-Respaillès	Idrac-Respaillès
Dému	Dému
Montaut (Arigia)	Montaut (Ariège)
Beaupuy (Aegirtius)	Beaupuy (Gers)
Antras (Arigia)	Antras (Ariège)
Ricaud (Atax)	Ricaud (Aude)
Balma (Francia)	Balma
Blot-l'Église	Blot-l'Église
Égliseneuve-des-Liards	Égliseneuve-des-Liards
Ternant-les-Eaux	Ternant-les-Eaux
Le Breuil-sur-Couze	Le Breuil-sur-Couze
Murville	Murville
Vaucourt	Vaucourt
Remoncourt (Murta et Mosella)	Remoncourt (Meurthe-et-Moselle)
Mercy-le-Haut	Mercy-le-Haut
Veney	Veney
Moriviller	Moriviller
Puxe	Puxe
Villette (Murta et Mosella)	Villette (Meurthe-et-Moselle)
Pexonne	Pexonne
Vého	Vého
Tucquegnieux	Tucquegnieux
Moyen	Moyen (Frankrijk)
Mouaville	Mouaville
Les Aspres	Les Aspres
Daméraucourt	Daméraucourt
Aube (Olina)	Aube (Orne)
Autheuil (Olina)	Autheuil (Orne)
Aunay-les-Bois	Aunay-les-Bois
La Chapelle-Montligeon	La Chapelle-Montligeon
Hem (Septentrio)	Hem (Frankrijk)
Charensat	Charensat
Chappes (Podium Dumiatis)	Chappes (Puy-de-Dôme)
Anzat-le-Luguet	Anzat-le-Luguet
Celles-sur-Durolle	Celles-sur-Durolle
Ars-les-Favets	Ars-les-Favets
Les Ancizes-Comps	Les Ancizes-Comps
Pierre-Percée	Pierre-Percée
Grandrif	Grandrif
Beauregard-Vendon	Beauregard-Vendon
Mignéville	Mignéville
Valz-sous-Châteauneuf	Valz-sous-Châteauneuf
Saint-Gervazy	Saint-Gervazy
Pettonville	Pettonville
La Godivelle	La Godivelle
Vernet-la-Varenne	Vernet-la-Varenne
Bulhon	Bulhon
La Forie	La Forie
Beauregard-l'Évêque	Beauregard-l'Évêque
Cellule	Cellule
Norroy-le-Sec	Norroy-le-Sec
Saint-Babel	Saint-Babel
Vitrimont	Vitrimont
Neufmaisons	Neufmaisons
Pannes (Murta et Mosella)	Pannes (Meurthe-et-Moselle)
Saint-Sauveur-la-Sagne	Saint-Sauveur-la-Sagne
Integratio Europaea	Europese integratie
Olley	Olley
Vennezey	Vennezey
La Cellette (Podium Dumiatis)	La Cellette (Puy-de-Dôme)
Cournols	Cournols
Les Authieux-du-Puits	Les Authieux-du-Puits
Coudes	Coudes
Anceins	Anceins
Raon-lès-Leau	Raon-lès-Leau
Stella Kapteyn	Ster van Kapteyn
Aubrives	Aubrives
Sabinae raptae	Sabijnse maagdenroof
Aulnoy-lez-Valenciennes	Aulnoy-lez-Valenciennes
Audignies	Audignies
Beaurepaire-sur-Sambre	Beaurepaire-sur-Sambre
Chambois	Chambois
Chaumont (Olina)	Chaumont (Orne)
Échandelys	Échandelys
Castra Romana (terra)	Castelli Romani
Saint-Ferréol-des-Côtes	Saint-Ferréol-des-Côtes
Busséol	Busséol
Saint-Donat	Saint-Donat
Gimeaux	Gimeaux
Castellum Novum (Podium Dumiatis)	Châteauneuf-les-Bains
Charbonnières-les-Varennes	Charbonnières-les-Varennes
Senones	Senones (volk)
Prolagus sardus	Prolagus sardus
Universitas Viridimontana	Universiteit van Vermont
Iaculator	Werper
Orsonnette	Orsonnette
La Perrière (Olina)	La Perrière (Orne)
NGC 2441	NGC 2441
Castillio (discretiva)	Castiglione
NGC 2452	NGC 2452
Champcerie	Champcerie
Courgeoût	Courgeoût
Domaize	Domaize
Beaumont-lès-Randan	Beaumont-lès-Randan
Moivrons	Moivrons
Saint-Ail	Saint-Ail
Castle Combe	Castle Combe
Saint-Pancré	Saint-Pancré
Nonhigny	Nonhigny
Saint-Boingt	Saint-Boingt
Sommerviller	Sommerviller
Yponomeutidae	Stippelmotten
Condé-sur-Huisne	Condé-sur-Huisne
Guêprei	Guêprei
Champeaux-sur-Sarthe	Champeaux-sur-Sarthe
Hanvoile	Hanvoile
Preutin-Higny	Preutin-Higny
Saint-Martin (Murta et Mosella)	Saint-Martin (Meurthe-et-Moselle)
Han-devant-Pierrepont	Han-devant-Pierrepont
Pont-Saint-Vincent	Pont-Saint-Vincent
Égliseneuve-près-Billom	Égliseneuve-près-Billom
Artonne	Artonne
Authezat	Authezat
Viviers-sur-Chiers	Viviers-sur-Chiers
Castrucium Castracani Antelminellorum	Castruccio Castracani
Anthias (genus)	Anthias
Frankenweenie (2012)	Frankenweenie (2012)
Catharina Ubels	Cathy Ubels
L'Unità	L'Unità (krant)
Horatius Camus	Karel Paardepoot
Gibelion catla	Catla catla
Cato maior de senectute	De senectute
Catuvellauni	Catuvellauni
Caudex	Caudex
Chordophonum	Chordofoon
Dori Ghezzi	Dori Ghezzi
Celebrity	Celebrity
Theia	Theia (planeet)
Vallis Formatia	Valle Antigorio-Formazza
Centesimus Annus	Centesimus Annus
Halobacteria	Halobacterie
Pandaceae	Pandaceae
Corpus Aristotelicum	Corpus Aristotelicum
Cardinalis Secretarius Status	Kardinaal-staatssecretaris
Ceolfridus	Ceolfried
Mango (cantor)	Mango (zanger)
Ceraunia	Keraunisch gebergte
Venaria	Cerboli
In Catilinam	Catilinarische redevoeringen
Ceres	Ceres
Colonica Civitatum Foederatarum historia	Geschiedenis van de Verenigde Staten (1607-1763)
Cerretum (Croatia)	Cerovlje
Educatio inclusiva	Inclusief onderwijs
745 a.C.n.	745 v.Chr.
Deputatus	Gedeputeerde
Manuballistula luminaris	Lichtpistool
782 a.C.n.	782 v.Chr.
Cagny (Calva Dorsa)	Cagny (Calvados)
Cyparissus	Kyparissos
738 a.C.n.	738 v.Chr.
770 a.C.n.	770 v.Chr.
Equus albus Uffingtonensis	Witte paard van Uffington
Easton (Pennsilvania)	Easton (Pennsylvania)
Banville	Banville
Prex eucharistica	Eucharistisch gebed
US Città di Pontedera	US Pontedera 1912
Colum	Vergiet
Stadium Olympicum Antverpiense	Olympisch Stadion (Antwerpen)
Via Portuensis	Via Portuensis
720 a.C.n.	720 v.Chr.
748 a.C.n.	748 v.Chr.
Zierliana ziervogelii	Zierliana ziervogelii
Pythia cecillei	Pythia cecillei
Bougy	Bougy
Phalanx (anatomia)	Vingerkootje
742 a.C.n.	742 v.Chr.
714 a.C.n.	714 v.Chr.
732 a.C.n.	732 v.Chr.
Linguae Civitatum Foederatarum	Talen in de Verenigde Staten
Colombier (Elaver)	Colombier (Allier)
Franciscus I	Frans I
Asco (Corsica Superior)	Asco (Corsica)
Avapessa	Avapessa
Buros	Buros
Carolus I	Karel I
Aressy	Aressy
Abos (Pyrenaeus Atlanticus)	Abos
Chachani	Chachani
Compitensis Vicus	Contes (Alpes-Maritimes)
Villemontoire	Villemontoire
Escot	Escot
Courry	Courry
Chacodelphys	Chacodelphys
Armentières-sur-Avre	Armentières-sur-Avre
Blanchefosse-et-Bay	Blanchefosse-et-Bay
Caille	Caille
Atur (Duranius)	Atur
Sventoslaus I (princeps Kioviensis)	Svjatoslav I
Ambax	Ambax
Bordes (Pyrenaeus Atlanticus)	Bordes (Pyrénées-Atlantiques)
Hours (Pyrenaeus Atlanticus)	Hours (Frankrijk)
Metapontum	Metaponto
533 a.C.n.	533 v.Chr.
530 a.C.n.	530 v.Chr.
Chélan	Chélan
Savo (insula)	Savo (Salomonseilanden)
Auge (Crosa)	Auge (Creuse)
574 a.C.n.	574 v.Chr.
577 a.C.n.	577 v.Chr.
Réthoville	Réthoville
579 a.C.n.	579 v.Chr.
584 a.C.n.	584 v.Chr.
585 a.C.n.	585 v.Chr.
Absia	L'Absie
Hucqueliers	Hucqueliers
751 a.C.n.	751 v.Chr.
746 a.C.n.	746 v.Chr.
596 a.C.n.	596 v.Chr.
594 a.C.n.	594 v.Chr.
Brieulles-sur-Bar	Brieulles-sur-Bar
Hauviné	Hauviné
La Chapelle (Arduenna)	La Chapelle (Ardennes)
Bulson	Bulson
Champigneul-sur-Vence	Champigneul-sur-Vence
640 a.C.n.	640 v.Chr.
641 a.C.n.	641 v.Chr.
642 a.C.n.	642 v.Chr.
643 a.C.n.	643 v.Chr.
La Besace	La Besace
Germont	Germont
644 a.C.n.	644 v.Chr.
Exermont	Exermont
Chémery-sur-Bar	Chémery-sur-Bar
646 a.C.n.	646 v.Chr.
Chesnois-Auboncourt	Chesnois-Auboncourt
749 a.C.n.	749 v.Chr.
653 a.C.n.	653 v.Chr.
654 a.C.n.	654 v.Chr.
Herpy-l'Arlésienne	Herpy-l'Arlésienne
Boulzicourt	Boulzicourt
Auge (Arduennae)	Auge (Ardennes)
Herbeuval	Herbeuval
Neuflize	Neuflize
656 a.C.n.	656 v.Chr.
Albertacce	Albertacce
Cavannum (Litora ad Mare)	Cavan (Côtes-d'Armor)
662 a.C.n.	662 v.Chr.
Collegium Sanctae Mariae prope Wintoniam	Winchester College
663 a.C.n.	663 v.Chr.
660 a.C.n.	660 v.Chr.
664 a.C.n.	664 v.Chr.
Volcano (pellicula 1997)	Volcano (film)
Sinus Tampa	Tampabaai
Cesare deve morire	Cesare deve morire
Collegium Ludovici Magni	Lycée Louis-le-Grand
Vaudigny	Vaudigny
Adoratio Eucharistica	Eucharistische aanbidding
Gerzat	Gerzat
685 a.C.n.	685 v.Chr.
687 a.C.n.	687 v.Chr.
688 a.C.n.	688 v.Chr.
683 a.C.n.	683 v.Chr.
689 a.C.n.	689 v.Chr.
Tarsus (os)	Voetwortelbeen
690 a.C.n.	690 v.Chr.
692 a.C.n.	692 v.Chr.
691 a.C.n.	691 v.Chr.
694 a.C.n.	694 v.Chr.
695 a.C.n.	695 v.Chr.
699 a.C.n.	699 v.Chr.
Death on the Nile (pellicula)	Death on the Nile (film)
Aussos	Aussos
Saint-Martin-d'Ollières	Saint-Martin-d'Ollières
Arconsat	Arconsat
Courtisols	Courtisols
Escoutoux	Escoutoux
Condé-sur-Sarthe	Condé-sur-Sarthe
Varennes-sur-Usson	Varennes-sur-Usson
Angledura	Anglure
Allemanche-Launay-et-Soyer	Allemanche-Launay-et-Soyer
Gondreville (Murta et Mosella)	Gondreville (Meurthe-et-Moselle)
Saint-Martial (Ardesca)	Saint-Martial (Ardèche)
Belleville (Murta et Mosella)	Belleville (Meurthe-et-Moselle)
Athis (Matrona)	Athis (Frankrijk)
Cagnano	Cagnano
Cozzano	Cozzano
Arbori	Arbori
Saint-Barthélemy-le-Meil	Saint-Barthélemy-le-Meil
Grosseto-Prugna	Grosseto-Prugna
Calacuccia	Calacuccia
Aulas	Aulas
Amirat	Amirat
Belgodère	Belgodère
Fanum Sancti Blasii (Alpes Maritimae)	Saint-Blaise (Alpes-Maritimes)
Cherville	Cherville
Jublains	Jublains
La Bazoge-Montpinçon	La Bazoge-Montpinçon
Chevaigné-du-Maine	Chevaigné-du-Maine
Ahuillé	Ahuillé
Simeon II (rex Bulgariae)	Simeon van Saksen-Coburg en Gotha
Belgeard	Belgeard
Ballée	Ballée
La Baconnière	La Baconnière
Chérancé (Meduana)	Chérancé (Mayenne)
Landécourt	Landécourt
Maidières	Maidières
Mattexey	Mattexey
Flavigny-sur-Moselle	Flavigny-sur-Moselle
Charens	Charens
Ghisoni	Ghisoni
Lubey	Lubey
Einvaux	Einvaux
Biermes	Biermes
Joudreville	Joudreville
Lantéfontaine	Lantéfontaine
Landres	Landres
Ogéviller	Ogéviller
Rouvroy (Fretum Calisii)	Rouvroy (Pas-de-Calais)
Valmy	Valmy (plaats)
Équihen-Plage	Équihen-Plage
Mont-Bonvillers	Mont-Bonvillers
706 a.C.n.	706 v.Chr.
Magnières	Magnières
Noordpeene	Noordpene
La Châtre-Langlin	La Châtre-Langlin
Nuillé-sur-Vicoin	Nuillé-sur-Vicoin
Étrechet	Étrechet
Montreux (Murta et Mosella)	Montreux (Meurthe-et-Moselle)
Bouessay	Bouessay
Les Bordes (Andra)	Les Bordes (Indre)
Astillé	Astillé
Alexain	Alexain
La Berthenoux	La Berthenoux
Gélacourt	Gélacourt
La Chapelle-au-Riboul	La Chapelle-au-Riboul
La Boissière (Arauris)	La Boissière (Hérault)
Le Gicq	Le Gicq
La Croix-Comtesse	La Croix-Comtesse
La Villedieu (Crosa)	La Villedieu (Creuse)
Le Vigen	Le Vigen
La Villetelle	La Villetelle
Châtres-la-Forêt	Châtres-la-Forêt
Hambers	Hambers
Arquenay	Arquenay
Changé (Meduana)	Changé (Mayenne)
Boulay-les-Ifs	Boulay-les-Ifs
La Neuve-Grange	La Neuve-Grange
Les Autels-Villevillon	Les Autels-Villevillon
Bailleau-l'Évêque	Bailleau-l'Évêque
La Framboisière	La Framboisière
La Lande-Saint-Léger	La Lande-Saint-Léger
Berchères-Saint-Germain	Berchères-Saint-Germain
Le Pescher	Le Pescher
Le Valdécie	Le Valdécie
Accusatio sanguinis	Bloedsprookje
La Tour-Blanche	La Tour-Blanche
Le Plessis-Sainte-Opportune	Le Plessis-Sainte-Opportune
Vaudrimesnil	Vaudrimesnil
Le Vrétot	Le Vrétot
Saint-Étienne-l'Allier	Saint-Étienne-l'Allier
La Vendelée	La Vendelée
Illiers-l'Évêque	Illiers-l'Évêque
Les Veys	Les Veys
Vaudreville	Vaudreville
Urville (Manica)	Urville (Manche)
Troisgots	Troisgots
Tribehou	Tribehou
Videcosville	Videcosville
Le Vicel	Le Vicel
Villiers-Fossard	Villiers-Fossard
La Boissière-d'Ans	La Boissière-d'Ans
Le Boullay-Thierry	Le Boullay-Thierry
Le Plessis-Grohan	Le Plessis-Grohan
Le Planquay	Le Planquay
Les Salles-Lavauguyon	Les Salles-Lavauguyon
Bats (Landae)	Bats (Landes)
Les Cabannes (Arigia)	Les Cabannes (Ariège)
Vengeons	Vengeons
Lapidum subsultus	Ketsen
Sutherlandensis	Sutherland (Schotland)
Saint-Aubin-d'Écrosville	Saint-Aubin-d'Écrosville
La Madeleine-de-Nonancourt	La Madeleine-de-Nonancourt
Varouville	Varouville
Trelly	Trelly
Le Roncenay-Authenay	Le Roncenay-Authenay
Holotypus	Holotype
La Caunette	La Caunette
La Chapelle-du-Noyer	La Chapelle-du-Noyer
La Buxerette	La Buxerette
Teurthéville-Hague	Teurthéville-Hague
La Chapelle-Fortin	La Chapelle-Fortin
Sénoville	Sénoville
Les Étilleux	Les Étilleux
La Chapelle-d'Aunainville	La Chapelle-d'Aunainville
Sideville	Sideville
Teurthéville-Bocage	Teurthéville-Bocage
La Chapelle-Saint-Laurian	La Chapelle-Saint-Laurian
La Motte-de-Galaure	La Motte-de-Galaure
Tirepied	Tirepied
Sortosville-en-Beaumont	Sortosville-en-Beaumont
Capella Erbreiae	La Chapelle-Erbrée
Savigny-le-Vieux	Savigny-le-Vieux
La Bosse-de-Bretagne	La Bosse-de-Bretagne
Capella Iançon	La Chapelle-Janson
Savigny (Manica)	Savigny (Manche)
Crosus	Le Crouais
Spressa delle Giudicarie	Spressa delle Giudicarie
Tourville-sur-Sienne	Tourville-sur-Sienne
Le Fouilloux	Le Fouilloux
Les Essards (Carantonus Maritimus)	Les Essards (Charente-Maritime)
La Brée-les-Bains	La Brée-les-Bains
La Chapelle-Orthemale	La Chapelle-Orthemale
Surtainville	Surtainville
Le Poinçonnet	Le Poinçonnet
Sottevast	Sottevast
Servigny	Servigny
Théville	Théville
Siouville-Hague	Siouville-Hague
Le Theil (Manica)	Le Theil (Manche)
Saint-Pois	Saint-Pois
Saint-Martin-de-Cenilly	Saint-Martin-de-Cenilly
Saussemesnil	Saussemesnil
Saint-Martin-d'Aubigny	Saint-Martin-d'Aubigny
Saussey (Manica)	Saussey (Manche)
Saint-Pierre-d'Arthéglise	Saint-Pierre-d'Arthéglise
Saint-Martin-d'Audouville	Saint-Martin-d'Audouville
Saint-Loup (Manica)	Saint-Loup (Manche)
Subligny (Manica)	Subligny (Manche)
Saint-Maur-des-Bois	Saint-Maur-des-Bois
Montmélian	Montmélian
Saint-Symphorien-le-Valois	Saint-Symphorien-le-Valois
Saint-Nicolas-de-Pierrepont	Saint-Nicolas-de-Pierrepont
Saint-Pellerin (Manica)	Saint-Pellerin (Manche)
Saint-Samson-de-Bonfossé	Saint-Samson-de-Bonfossé
Saint-Nicolas-des-Bois (Manica)	Saint-Nicolas-des-Bois (Manche)
Saint-Planchers	Saint-Planchers
Saint-Senier-de-Beuvron	Saint-Senier-de-Beuvron
Sortosville	Sortosville
Saint-Marcouf (Manica)	Saint-Marcouf (Manche)
Tonneville	Tonneville
Saint-Michel-de-la-Pierre	Saint-Michel-de-la-Pierre
Saint-Germain-de-Tournebut	Saint-Germain-de-Tournebut
Saint-Georges-de-Livoye	Saint-Georges-de-Livoye
Bayon (Murta et Mosella)	Bayon (Meurthe-et-Moselle)
Saint-Lô-d'Ourville	Saint-Lô-d'Ourville
Saint-Cyr (Manica)	Saint-Cyr (Manche)
Saint-Gilles (Manica)	Saint-Gilles (Manche)
Saint-Georges-de-Bohon	Saint-Georges-de-Bohon
La Champenoise	La Champenoise
Saint-Georges-de-la-Rivière	Saint-Georges-de-la-Rivière
Universitas Pacifici Australis	Universiteit van de Zuidelijke Grote Oceaan
Gronard	Gronard
Lenax	Lenax
Saint-Jacques-de-Néhou	Saint-Jacques-de-Néhou
Barras (Alpes Provinciae Superioris)	Barras (Frankrijk)
Vauxbuin	Vauxbuin
Lavaqueresse	Lavaqueresse
Dury (Axona)	Dury (Aisne)
Curel (Alpes Provinciae Superioris)	Curel (Alpes-de-Haute-Provence)
